Member,DocID,Owner,Asset,Ticker,Transaction Type,Transaction Date,Notification Date,Amount,Filing Status,Description
Guest,20023247,SP,MISSISSIPPI DEV BK SPL,NaN,P,06/02/2023,07/05/2023,"$15,001 - $50,000",,
Guest,20023247,SP,WEST RANKIN MISS UTIL,NaN,P,06/02/2023,07/05/2023,"$50,001 - $100,000",New,
Guest,20022701,SP,Mississippi Dev Bk Spl Oblig,NaN,P,03/02/2023,04/10/2023,"$15,001 - $50,000",New,
Guest,20022701,SP,Mississippi Dev Bk Spl Oblig BDS,NaN,P,03/02/2023,04/10/2023,"$1,001 - $15,000",New,
Guest,20022701,SP,Mississippi St Gaming Tax Rev,NaN,P,03/02/2023,04/10/2023,"$50,001 - $100,000",New,
Guest,20022701,SP,Mississippi St Univ Edl Bldg Rev,NaN,P,03/02/2023,04/10/2023,"$15,001 - $50,000",New,
Hern,20024104,JT,"Texas Instruments Incorporated P 11/14/2023 11/15/2023 $1,001",TXN,Transaction,Date,Notification,Amount,New,Dividend Reinvestment
Hern,20023848,JT,"Home Depot, Inc. ",HD,Transaction,Date,Notification,Amount,New,Dividend Reinvestment
Hern,20022699,JT,Intel Corporation ,INTC,Transaction,Date,Notification,Amount,New,Dividend Reinvestment
Hern,20022430,JT,Boeing Company ,BA,Transaction,Date,Notification,Amount,New,Sell to close.
Hern,20022285,JT,Devon Energy Corporation ,DVN,P,12/30/2022,01/03/2023,"$1,001 - $15,000",New,Dividend ReinvestmentID Owner Asset Transaction Date Notification Amount Cap.
Hern,20022285,JT,Devon Energy Corporation,DVN,P,12/30/2022,01/03/2023,"$15,001 - $50,000",New,Dividend Reinvestment
Hern,20022285,JT,Lockheed Martin Corporation ,LMT,P,12/30/2022,01/03/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022285,JT,"Williams Companies, Inc. ",WMB,P,12/26/2022,12/27/2022,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022285,JT,Adobe Inc. ,ADBE,S,12/19/2022,12/20/2022,"$250,001 - $500,000",New,Closed position
Hern,20022285,JT,ArcBest Corporation ,NaN,S,12/19/2022,12/20/2022,"$50,001 - $100,000",New,Closed position
Hern,20022285,JT,Ball Corporation ,NaN,S,12/19/2022,12/20/2022,"$50,001 - $100,000",New,Closed position
Hern,20022285,JT,"CareCloud, Inc. ",NaN,S,12/19/2022,12/20/2022,"$1,001 - $15,000",New,closed position
Hern,20022285,JT,Ecolab Inc. ,ECL,S,12/19/2022,12/20/2022,"$15,001 - $50,000",New,Closed position
Hern,20022285,JT,Exact Sciences Corporation,NaN,S,12/19/2022,12/20/2022,"$50,001 - $100,000",New,Closed position
Hern,20022285,JT,Hilton Worldwide Holdings,HLT,S,12/19/2022,12/20/2022,"$50,001 - $100,000",New,Closed position
Hern,20022285,JT,Masimo Corporation ,NaN,S,12/19/2022,12/20/2022,"$50,001 - $100,000",New,Closed position
Hern,20022285,JT,"Wynn Resorts, Limited ",WYNN,S,12/19/2022,12/20/2022,"$15,001 - $50,000",New,Closed position
Hern,20022285,JT,"Home Depot, Inc. ",HD,P,12/15/2022,12/16/2022,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022285,JT,"NextEra Energy, Inc. ",NEE,P,12/15/2022,12/16/2022,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022285,JT,Pioneer Natural Resources Company,NaN,P,12/15/2022,12/16/2022,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022285,JT,Pioneer Natural Resources,NaN,P,12/15/2022,12/16/2022,"$15,001 - $50,000",New,Dividend Reinvestment
Hern,20022285,JT,Raytheon Company ,NaN,P,12/15/2022,12/16/2022,"$1,001 - $15,000",New,Dividend ReinvestmentID Owner Asset Transaction Date Notification Amount Cap.
Hern,20022285,JT,UnitedHealth Group Incorporated,NaN,P,12/13/2022,12/14/2022,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022285,JT,"Rockwell Automation, Inc. ",ROK,P,12/12/2022,12/13/2022,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022285,JT,Emerson Electric Company ,EMR,P,12/09/2022,12/12/2022,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022285,JT,Exxon Mobil Corporation ,XOM,P,12/09/2022,12/12/2022,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022285,JT,Microsoft Corporation ,MSFT,P,12/08/2022,12/09/2022,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022285,JT,Johnson & Johnson ,JNJ,P,12/06/2022,12/07/2022,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022285,JT,Intel Corporation ,INTC,P,12/01/2022,12/02/2022,"$1,001 - $15,000",New,Dividend ReinvestmentID Owner Asset Transaction Date Notification Amount Cap.
Hern,20024104,JT,UNITED STATES TREAS,NaN,S,11/30/2023,12/01/2023,"$500,001 - $1,000,000",New,Redeemed by issuer
Hern,20024104,JT,Accenture plc Class A Ordinary,NaN,P,11/15/2023,11/16/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20024104,JT,"Marsh & McLennan Companies, Inc.",MMC,P,11/15/2023,11/16/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20024104,JT,"ONEOK, Inc. ",OKE,P,11/14/2023,11/15/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20024104,JT,"ONEOK, Inc. ",OKE,P,11/14/2023,11/15/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20024104,JT,Texas Instruments Incorporated,TXN,P,11/14/2023,11/15/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20024104,JT,FEDL HOME LN MTG,NaN,S,11/06/2023,11/07/2023,"$100,001 - $250,000",New,Redeemed by issuer.
Hern,20023848,JT,Devon Energy Corporation ,DVN,P,09/29/2023,10/02/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023848,JT,Devon Energy Corporation ,DVN,P,09/29/2023,10/02/2023,"$15,001 - $50,000",New,Dividend Reinvestment
Hern,20023848,JT,Magellan Midstream Partners,NaN,E,09/26/2023,09/27/2023,"$500,001 - $1,000,000",New,Merger - Exchanged for .667 shrs of OKE and $25 cash
Hern,20023848,JT,Magellan Midstream Partners,NaN,E,09/26/2023,09/27/2023,"$50,001 - $100,000",New,Merger Exchanged for .667 shrs or OKE and $25 cash
Hern,20023848,JT,Magellan Midstream Partners L.P.,NaN,P,09/25/2023,09/26/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023848,JT,"Williams Companies, Inc. ",WMB,P,09/25/2023,09/26/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023848,JT,Pioneer Natural Resources Company,NaN,P,09/21/2023,09/22/2023,"$1,001 - $15,000",New,Dividend ReinvestmentID Owner Asset Transaction Date Notification Amount Cap.
Hern,20023848,JT,Linde plc Ordinary Shares ,LIN,P,09/19/2023,09/20/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023848,JT,UnitedHealth Group Incorporated,NaN,P,09/19/2023,09/20/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023848,JT,"NextEra Energy, Inc. ",NEE,P,09/15/2023,09/18/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023848,JT,"Home Depot, Inc. ",HD,P,09/14/2023,09/15/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023848,JT,Emerson Electric Company ,EMR,P,09/11/2023,09/12/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023848,JT,Exxon Mobil Corporation ,XOM,P,09/11/2023,09/12/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023848,JT,"Rockwell Automation, Inc. ",ROK,P,09/11/2023,09/12/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023848,JT,Johnson & Johnson ,JNJ,P,09/07/2023,09/08/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023848,JT,RTX Corporation ,RTX,P,09/07/2023,09/08/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023641,JT,US TREAS BILLS 08/31/2023,Government Securities and Agency Debt,S,08/31/2023,09/01/2023,"$500,001 - $1,000,000",New,Matured/Redeemed
Hern,20023641,JT,CITIGROUP GLOBAL MKTS,NaN,P,08/17/2023,08/18/2023,"$500,001 - $1,000,000",New,Buy to open.
Hern,20023641,JT,Accenture plc Class A Ordinary,NaN,P,08/15/2023,08/16/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023641,JT,"Marsh & McLennan Companies, Inc.",MMC,P,08/15/2023,08/16/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023641,JT,Texas Instruments Incorporated,TXN,P,08/15/2023,08/16/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023641,JT,Magellan Midstream Partners L.P.,NaN,P,08/14/2023,08/15/2023,"$1,001 - $15,000",New,Reinvestment of Dividend/ROC
Hern,20023641,JT,"ONEOK, Inc. ",OKE,P,08/14/2023,08/15/2023,"$1,001 - $15,000",New,Dividend ReinvestmentID Owner Asset Transaction Date Notification Amount Cap.
Hern,20023532,JT,JP Morgan Chase & Co. ,JPM,P,07/31/2023,08/01/2023,"$1,001 - $15,000",New,Dividend reinvestment
Hern,20023532,JT,CITIGROUP GLOBAL MKTS,NaN,S,07/28/2023,07/31/2023,"$250,001 - $500,000",New,Note was Called by the issuer.
Hern,20023532,JT,UNITED STATES TREAS,NaN,S,07/20/2023,07/21/2023,"$100,001 - $250,000",New,t-bill matured.
Hern,20023532,JT,FS Energy & Power Fund Common,NaN,P,07/17/2023,07/18/2023,"$1,001 - $15,000",New,Dividend reinvestment
Hern,20023532,JT,Inland Real Estate Income Trust [PS],NaN,P,07/13/2023,07/14/2023,"$1,001 - $15,000",New,Dividend reinvestment
Hern,20023303,JT,Devon Energy Corporation ,DVN,P,06/30/2023,07/03/2023,"$15,001 - $50,000",New,Dividend Reinvestment
Hern,20023303,JT,Devon Energy Corporation ,DVN,P,06/30/2023,07/03/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023303,JT,UnitedHealth Group Incorporated,NaN,P,06/27/2023,06/28/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023303,JT,"Williams Companies, Inc. ",WMB,P,06/26/2023,06/27/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023303,JT,Lockheed Martin Corporation ,LMT,P,06/23/2023,06/26/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023303,JT,Pioneer Natural Resources Company,NaN,P,06/21/2023,06/22/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023303,JT,"Argo Group International Holdings,",NaN,P,06/20/2023,06/21/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023303,JT,Linde plc Ordinary Shares ,LIN,P,06/16/2023,06/19/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023303,JT,"Home Depot, Inc. ",HD,P,06/15/2023,06/16/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023303,JT,"Home Depot, Inc. ",HD,P,06/15/2023,06/16/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023303,JT,"NextEra Energy, Inc. ",NEE,P,06/15/2023,06/16/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023303,JT,Raytheon Technologies Corporation,RTX,P,06/15/2023,06/16/2023,"$1,001 - $15,000",New,Dividend ReinvestmentID Owner Asset Transaction Date Notification Amount Cap.
Hern,20023303,JT,"Rockwell Automation, Inc. ",ROK,P,06/12/2023,06/13/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023303,JT,Emerson Electric Company ,EMR,P,06/09/2023,06/12/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023303,JT,Exxon Mobil Corporation ,XOM,P,06/09/2023,06/12/2023,"$1,001 - $15,000",New,Dividend ReinvestmentID Owner Asset Transaction Date Notification Amount Cap.
Hern,20023303,JT,Johnson & Johnson ,JNJ,P,06/06/2023,06/07/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023303,JT,United States T,Government Securities and Agency Debt,P,06/01/2023,06/02/2023,"$500,001 - $1,000,000",New,Buy to open
Hern,20023303,JT,United States T,Government Securities and Agency Debt,S,06/01/2023,06/02/2023,"$500,001 - $1,000,000",New,bill was redeemed upon maturity.
Hern,20023136,JT,Accenture plc Class A Ordinary Shares,ACN,P,05/17/2023,05/18/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023136,JT,Texas Instruments Incorporated,TXN,P,05/16/2023,05/17/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023136,JT,Magellan Midstream Partners L.P.,NaN,P,05/15/2023,05/16/2023,"$1,001 - $15,000",New,Reinvestment of Return of Principal
Hern,20023136,JT,"ONEOK, Inc. ",OKE,P,05/15/2023,05/16/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20023136,JT,ABB Ltd ,NaN,P,05/11/2023,05/12/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022908,JT,JP Morgan Chase & Co. ,JPM,P,04/28/2023,05/01/2023,"$1,001 - $15,000",New,"Hon. Kevin Hern , 05/11/2023"
Hern,20022908,JT,FS Energy & Power Fund Common,NaN,P,04/13/2023,04/14/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022908,DC,AdaptHealth Corp. ,NaN,S,04/06/2023,04/07/2023,"$1,001 - $15,000",New,Sell to close
Hern,20022908,DC,AdaptHealth Corp. ,NaN,S,04/06/2023,04/07/2023,"$1,001 - $15,000",New,Sell to Close
Hern,20022908,JT,Inland Real Estate Income Trust [PS],NaN,P,04/06/2023,04/07/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022699,JT,Devon Energy Corporation ,DVN,P,03/31/2023,04/03/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022699,JT,Devon Energy Corporation ,DVN,P,03/31/2023,04/03/2023,"$15,001 - $50,000",New,Dividend Reinvestment
Hern,20022699,JT,Linde plc Ordinary Shares ,LIN,P,03/28/2023,03/29/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022699,JT,"Williams Companies, Inc. ",WMB,P,03/27/2023,03/28/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022699,JT,Lockheed Martin Corporation ,LMT,P,03/24/2023,03/27/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022699,JT,"Home Depot, Inc. ",HD,P,03/23/2023,03/24/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022699,JT,"Home Depot, Inc. ",HD,P,03/23/2023,03/24/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022699,JT,Raytheon Technologies Corporation,RTX,P,03/23/2023,03/24/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022699,JT,UNITED STATES TREAS,NaN,S,03/21/2023,03/22/2023,"$1,000,001 - $5,000,000",New,Redeemed at Maturity
Hern,20022699,JT,UnitedHealth Group Incorporated,NaN,P,03/21/2023,03/22/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022699,JT,Pioneer Natural Resources Company,NaN,P,03/17/2023,03/20/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022699,JT,"NextEra Energy, Inc. ",NEE,P,03/15/2023,03/16/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022699,JT,Emerson Electric Company ,EMR,P,03/10/2023,03/13/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022699,JT,"Rockwell Automation, Inc. ",ROK,P,03/10/2023,03/13/2023,"$1,001 - $15,000",New,Dividend ReinvestmentID Owner Asset Transaction Date Notification Amount Cap.
Hern,20022699,JT,Johnson & Johnson ,JNJ,P,03/07/2023,03/08/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022699,JT,US TREAS BILLS 06/01/2023,Government Securities and Agency Debt,P,03/03/2023,03/06/2023,"$250,001 - $500,000",New,Buy open
Hern,20022699,JT,US TREAS BILLS 08/31/2023,Government Securities and Agency Debt,P,03/03/2023,03/06/2023,"$250,001 - $500,000",New,Buy open
Hern,20022699,JT,US TREAS BILLS 11/30/2023,Government Securities and Agency Debt,P,03/03/2023,03/06/2023,"$250,001 - $500,000",New,Buy open
Hern,20022580,JT,UNITED STATES TREAS,NaN,P,02/22/2023,02/24/2023,"$1,000,001 - $5,000,000",New,Buy Open
Hern,20022580,JT,Accenture plc Class A Ordinary,NaN,P,02/15/2023,02/16/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022580,JT,Magellan Midstream Partners L.P.,NaN,P,02/14/2023,02/15/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022580,JT,"ONEOK, Inc. ",OKE,P,02/14/2023,02/15/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022580,JT,Texas Instruments Incorporated,TXN,P,02/14/2023,02/15/2023,"$1,001 - $15,000",New,Dividend ReinvestmentID Owner Asset Transaction Date Notification Amount Cap.
Hern,20022580,JT,Pioneer Natural Resources,NaN,S,02/01/2023,02/02/2023,"$1,000,001 - $5,000,000",New,Sell to Close
Hern,20022430,JT,Accenture plc Class A Ordinary Shares,ACN,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,Adobe Inc. ,ADBE,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,"Amazon.com, Inc. ",AMZN,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,American Tower Corporation ,AMT,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,"BlackRock, Inc. ",BLK,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,Chubb Limited ,CB,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,Coca,NaN,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,Comcast Corporation,CMCSA,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,Costco Wholesale Corporation ,COST,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,Danaher Corporation ,DHR,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,Dollar General Corporation ,DG,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,Ecolab Inc. ,ECL,S,01/31/2023,01/31/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,Exact Sciences Corporation ,NaN,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,"Home Depot, Inc. ",HD,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,Honeywell International Inc. ,HON,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,ICON plc,NaN,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,Intel Corporation ,INTC,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,Intercontinental Exchange Inc. ,ICE,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,Johnson & Johnson ,JNJ,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,JP Morgan Chase & Co. ,JPM,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,JP Morgan Chase & Co. ,JPM,P,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022430,JT,Linde plc Ordinary Share ,LIN,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,Lockheed Martin Corporation ,LMT,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,"Lowe's Companies, Inc. ",LOW,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.ID Owner Asset Transaction Date Notification Amount Cap.
Hern,20022430,JT,Medtronic plc. Ordinary Shares,MDT,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,Microsoft Corporation ,MSFT,S,01/31/2023,02/01/2023,"$15,001 - $50,000",New,Sell to close.
Hern,20022430,JT,"Mondelez International, Inc.",MDLZ,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,"NextEra Energy, Inc. ",NEE,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,Novartis AG ,NaN,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,"O'Reilly Automotive, Inc. ",ORLY,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,Parker,NaN,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.ID Owner Asset Transaction Date Notification Amount Cap.
Hern,20022430,JT,Phillips 66 ,PSX,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,Procter & Gamble Company ,PG,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,Raytheon Technologies Corporation,RTX,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,"Republic Services, Inc. ",RSG,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,"Rockwell Automation, Inc. ",ROK,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,"Salesforce, Inc. ",CRM,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,Texas Instruments Incorporated,TXN,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,Thermo Fisher Scientific Inc ,TMO,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.ID Owner Asset Transaction Date Notification Amount Cap.
Hern,20022430,JT,"TJX Companies, Inc. ",TJX,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,Visa Inc. ,V,S,01/31/2023,02/01/2023,"$1,001 - $15,000",New,Sell to close.
Hern,20022430,JT,FEDERAL FARM,NaN,P,01/30/2023,01/31/2023,"$100,001 - $250,000",New,Buy open
Hern,20022430,JT,FEDL HOME LN MTG,NaN,P,01/30/2023,01/31/2023,"$100,001 - $250,000",New,Buy Open
Hern,20022430,JT,UNITED STATES TREAS,NaN,P,01/30/2023,01/31/2023,"$50,001 - $100,000",New,Buy Open
Hern,20022430,JT,FS Energy & Power Fund Common,NaN,P,01/17/2023,01/18/2023,"$1,001 - $15,000",New,Dividend Reinvestment
Hern,20022430,JT,Inland Real Estate Income Trust [PS],NaN,P,01/09/2023,01/10/2023,"$1,001 - $15,000",New,Dividend ReinvestmentID Owner Asset Transaction Date Notification Amount Cap.
Hern,20022430,JT,Microsoft Corporation ,MSFT,S,01/04/2023,01/05/2023,"$1,000,001 - $5,000,000",New,Sell Close
Hill,20023412,SP,PotlatchDeltic Corporation ,NaN,P,11/22/2023,11/22/2023,"$1,001 - $15,000",New,
Himes,20022515,JT,Fidelity 2022 Private Equity,NaN,P,02/22/2023,02/22/2023,"$50,001 - $100,000",New,
Jackson,20024078,JT,ASML Holding N.V.,NaN,S,11/16/2023,12/04/2023,"$15,001 - $50,000",New,
Jackson,20024078,JT,ChampionX Corporation ,NaN,S,11/16/2023,12/04/2023,"$15,001 - $50,000",New,
Jackson,20024078,JT,Honeywell International Inc.,HON,S,11/16/2023,12/04/2023,"$50,001 - $100,000",New,
Jackson,20024078,JT,T,Stocks (including ADRs),P,11/07/2023,12/04/2023,"$15,001 - $50,000",New,
Jackson,20023965,JT,lululemon athletica inc. ,LULU,P,10/30/2023,11/06/2023,"$15,001 - $50,000",New,
Jackson,20023965,JT,The Hershey Company ,HSY,S,10/30/2023,11/06/2023,"$15,001 - $50,000",New,
Jackson,20023965,JT,Graphic Packaging Holding,NaN,S,10/11/2023,11/06/2023,"$15,001 - $50,000",New,
Jackson,20023965,JT,Marriott International,MAR,P,10/11/2023,11/06/2023,"$15,001 - $50,000",New,
Jackson,20023965,JT,"NextEra Energy, Inc. ",NEE,S,10/04/2023,11/06/2023,"$15,001 - $50,000",New,
Jackson,20023804,JT,DTE Energy Company ,DTE,S,09/26/2023,10/04/2023,"$15,001 - $50,000",New,
Jackson,20023804,JT,ChampionX Corporation ,NaN,P,09/19/2023,10/04/2023,"$15,001 - $50,000",New,
Jackson,20023804,JT,"NextEra Energy, Inc. ",NEE,S (partial),09/19/2023,10/04/2023,"$15,001 - $50,000",New,
Jackson,20023636,JT,TIM S.A. American Depositary,NaN,P,08/31/2023,09/06/2023,"$15,001 - $50,000",New,
Jackson,20023636,JT,"Waste Connections, Inc.",NaN,S,08/31/2023,09/06/2023,"$15,001 - $50,000",New,
Jackson,20023636,JT,"EMCOR Group, Inc. ",NaN,P,08/29/2023,09/06/2023,"$1,001 - $15,000",New,
Jackson,20023636,JT,"NextEra Energy, Inc. ",NEE,S (partial),08/29/2023,09/06/2023,"$1,001 - $15,000",New,
Jackson,20023443,JT,Linde plc Ordinary Shares ,LIN,P,07/31/2023,08/04/2023,"$15,001 - $50,000",New,
Jackson,20023443,JT,Linde plc Ordinary Shares ,LIN,P,07/18/2023,08/04/2023,"$15,001 - $50,000",New,
Jackson,20023443,JT,"NextEra Energy, Inc. ",NEE,S (partial),07/18/2023,08/04/2023,"$15,001 - $50,000",New,
Jackson,20023262,JT,Deere & Company ,DE,S,06/23/2023,07/07/2023,"$15,001 - $50,000",New,
Jackson,20023262,JT,"Regeneron Pharmaceuticals,",REGN,P,06/23/2023,07/07/2023,"$15,001 - $50,000",New,
Jackson,20023262,JT,"Salesforce, Inc. ",CRM,P,06/09/2023,07/07/2023,"$15,001 - $50,000",New,"Hon. Jonathan Jackson , 07/07/2023"
Jackson,20023262,JT,Alphabet Inc.,Stocks (including ADRs),P,06/07/2023,07/07/2023,"$15,001 - $50,000",New,
Jackson,20023262,JT,"Estee Lauder Companies, Inc.",EL,S,06/07/2023,07/07/2023,"$15,001 - $50,000",New,
Jackson,20023262,JT,Marriott International,MAR,P,06/06/2023,07/07/2023,"$15,001 - $50,000",New,
Jackson,20023077,JT,ASML Holding N.V.,NaN,P,05/26/2023,06/05/2023,"$15,001 - $50,000",New,
Jackson,20023077,JT,"NextEra Energy, Inc. ",NEE,S (partial),05/26/2023,06/05/2023,"$15,001 - $50,000",New,"Hon. Jonathan Jackson , 06/06/2023"
Jackson,20023077,JT,"MercadoLibre, Inc. ",NaN,P,05/23/2023,06/05/2023,"$15,001 - $50,000",New,
Jackson,20023077,JT,BP p.l.c. ,NaN,P,05/12/2023,06/05/2023,"$15,001 - $50,000",New,
Jackson,20023077,JT,"Estee Lauder Companies, Inc.",EL,P,05/02/2023,06/05/2023,"$15,001 - $50,000",New,
Jackson,20023077,JT,Honeywell International Inc.,HON,P,05/01/2023,06/05/2023,"$50,001 - $100,000",New,
Jackson,20022795,JT,"Brighthouse Financial, Inc.",NaN,S,04/14/2023,05/10/2023,"$15,001 - $50,000",New,
Jackson,20022795,JT,Illinois Housing Dev Auth 1.9%; Due,NaN,P,04/14/2023,05/10/2023,"$1,001 - $15,000",New,
