Member,DocID,Owner,Asset,Ticker,Transaction Type,Transaction Date,Notification Date,Amount,Filing Status,Description
Peters,20003741,SP,aetna Inc. ,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,aetna Inc. ,NaN,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,
Peters,20003741,SP,allergan plc Ordinary Shares ,NaN,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,
Peters,20003741,SP,allergan plc Ordinary Shares ,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,alliance Data Systems Corporation,NaN,S,09/2/2015,09/2/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,alliance Data Systems Corporation,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,"amazon.com, Inc. ",NaN,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,
Peters,20003741,SP,american Express Company ,NaN,S,09/2/2015,09/2/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,american Express Company ,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,anadarko Petroleum Corporation ,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,anadarko Petroleum Corporation ,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,apple Inc. ,NaN,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,
Peters,20003741,SP,apple Inc. ,NaN,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,
Peters,20003741,SP,"automatic Data Processing, Inc. ",NaN,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,
Peters,20003741,SP,"automatic Data Processing, Inc. ",NaN,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,
Peters,20003741,SP,Bank of america Corporation ,NaN,S,09/2/2015,09/2/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,"BlackRock, Inc. ",NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,"BlackRock, Inc. ",NaN,S,09/2/2015,09/2/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,Boeing Company ,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,Boeing Company ,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,Capital One Financial Corporation,COF,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,Capital One Financial Corporation,COF,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,
Peters,20003741,SP,"Cisco Systems, Inc. ",CSCO,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,"Cisco Systems, Inc. ",CSCO,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,"Citigroup, Inc. ",C,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,"Citigroup, Inc. ",C,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,"Citrix Systems, Inc. ",NaN,S,09/2/2015,09/2/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,"Citrix Systems, Inc. ",NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,Colgate,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",NewID Owner Asset Transaction Date Notification Amount,
Peters,20003741,SP,Colgate,NaN,S,09/2/2015,09/2/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,Comcast Corporation,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,Comcast Corporation,NaN,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,
Peters,20003741,SP,CVS Health Corporation ,CVS,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,
Peters,20003741,SP,CVS Health Corporation ,CVS,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,Danaher Corporation ,DHR,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,Danaher Corporation ,DHR,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,
Peters,20003741,SP,Dollar general Corporation ,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,Dollar general Corporation ,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,EMC Corporation ,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,EMC Corporation ,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,"EOg Resources, Inc. ",NaN,S,09/2/2015,09/2/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,"EOg Resources, Inc. ",NaN,S,09/2/2015,09/2/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,EQT Corporation ,EQT,S,09/2/2015,09/2/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,EQT Corporation ,EQT,S,09/2/2015,09/2/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,Express Scripts Holding Company,NaN,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,
Peters,20003741,SP,Express Scripts Holding Company,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,"Fidelity National Information Services,",NaN,S,09/2/2015,09/2/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,"Fidelity National Information Services,",NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,"Fiserv, Inc. ",NaN,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,
Peters,20003741,SP,"Fiserv, Inc. ",NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,general Electric Company ,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,general Electric Company ,NaN,S,09/2/2015,09/2/2015,"$100,001 - $250,000",NewID Owner Asset Transaction Date Notification Amount,
Peters,20003741,SP,google Inc.,NaN,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,
Peters,20003741,SP,google Inc.,NaN,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,
Peters,20003741,SP,"Home Depot, Inc. ",HD,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,"Home Depot, Inc. ",HD,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,
Peters,20003741,SP,Johnson & Johnson ,JNJ,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,Johnson & Johnson ,JNJ,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,JP Morgan Chase & Co. ,JPM,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,JP Morgan Chase & Co. ,JPM,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,
Peters,20003741,SP,Macy's Inc ,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,Macy's Inc ,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,Medtronic plc. Ordinary Shares ,MDT,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,
Peters,20003741,SP,"Merck & Company, Inc. Common Stock",MRK,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,"Merck & Company, Inc. Common Stock",MRK,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,Microsoft Corporation ,MSFT,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,Microsoft Corporation ,MSFT,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,
Peters,20003741,SP,"NextEra Energy, Inc. ",NEE,S,09/2/2015,09/2/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,"NextEra Energy, Inc. ",NEE,S,09/2/2015,09/2/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,Omnicom group Inc. ,OMC,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,Omnicom group Inc. ,OMC,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,Oracle Corporation ,NaN,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,
Peters,20003741,SP,Oracle Corporation ,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,"Pepsico, Inc. ",PEP,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,"Pepsico, Inc. ",PEP,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,"Praxair, Inc. ",NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,"Praxair, Inc. ",NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,"Prudential Financial, Inc. ",NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,"Prudential Financial, Inc. ",NaN,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,
Peters,20003741,SP,QualCOMM Incorporated ,QCOM,S,09/2/2015,09/2/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,QualCOMM Incorporated ,QCOM,S,09/2/2015,09/2/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,Stryker Corporation ,SYK,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,Stryker Corporation ,SYK,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,Thermo Fisher Scientific Inc ,TMO,S,09/2/2015,09/2/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,Thermo Fisher Scientific Inc ,TMO,S,09/2/2015,09/2/2015,"$15,001 - $50,000",NewID Owner Asset Transaction Date Notification Amount,
Peters,20003741,SP,"TJX Companies, Inc. ",TJX,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,"TJX Companies, Inc. ",TJX,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,Tyco International plc ,NaN,S,09/2/2015,09/2/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,Tyco International plc ,NaN,S,09/2/2015,09/2/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,u.S. Bancorp ,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,u.S. Bancorp ,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,union Pacific Corporation ,NaN,S,09/2/2015,09/2/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,union Pacific Corporation ,NaN,S,09/2/2015,09/2/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,united Technologies Corporation ,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,united Technologies Corporation ,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,unitedHealth group Incorporated,NaN,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,
Peters,20003741,SP,unitedHealth group Incorporated,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,V.F. Corporation ,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,V.F. Corporation ,NaN,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,Verizon Communications Inc. ,VZ,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,Verizon Communications Inc. ,VZ,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,Visa Inc. ,V,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,Visa Inc. ,V,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,Walt Disney Company ,DIS,S,09/2/2015,09/2/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,Walt Disney Company ,DIS,S,09/2/2015,09/2/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,Wells Fargo & Company ,WFC,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,
Peters,20003741,SP,Wells Fargo & Company ,WFC,S,09/2/2015,09/2/2015,"$50,001 - $100,000",New,
Peters,20003741,SP,"Williams Companies, Inc. ",WMB,S,09/2/2015,09/2/2015,"$100,001 - $250,000",New,"Hon. Scott H. Peters , 09/12/2015"
Peters,20003741,SP,"automatic Data Processing, Inc. ",NaN,P,08/5/2015,08/31/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,"automatic Data Processing, Inc. ",NaN,P,08/5/2015,08/31/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,Express Scripts Holding Company,NaN,S,08/5/2015,08/31/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,Express Scripts Holding Company,NaN,S,08/5/2015,08/31/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,anadarko Petroleum Corporation ,NaN,P,08/3/2015,08/31/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,anadarko Petroleum Corporation ,NaN,P,08/3/2015,08/31/2015,"$1,001 - $15,000",New,
Peters,20003741,SP,"EOg Resources, Inc. ",NaN,P,08/3/2015,08/31/2015,"$1,001 - $15,000",NewID Owner Asset Transaction Date Notification Amount,
Peters,20003741,SP,"EOg Resources, Inc. ",NaN,P,08/3/2015,08/31/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,Marathon Oil Corporation ,NaN,S,08/3/2015,08/31/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,Marathon Oil Corporation ,NaN,S,08/3/2015,08/31/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,allergan plc Ordinary Shares ,NaN,P,08/27/2015,08/31/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,"NextEra Energy, Inc. ",NEE,P,08/27/2015,08/31/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,"TJX Companies, Inc. ",TJX,S,08/27/2015,08/31/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,unitedHealth group Incorporated,NaN,S,08/27/2015,08/31/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,"NextEra Energy, Inc. ",NEE,P,08/17/2015,08/31/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,"NextEra Energy, Inc. ",NEE,P,08/17/2015,08/31/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,Walt Disney Company ,DIS,S,08/17/2015,08/31/2015,"$15,001 - $50,000",New,
Peters,20003741,SP,Walt Disney Company ,DIS,S,08/17/2015,08/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"Madison adams Investments, llC",NaN,P,07/31/2015,07/31/2015,"$1,001 - $15,000",New,
Peters,20003617,SP,Bank of america Corporation ,NaN,S,07/17/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Bank of america Corporation ,NaN,S,07/17/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Thermo Fisher Scientific Inc ,TMO,P,07/17/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Thermo Fisher Scientific Inc ,TMO,P,07/17/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,aetna Inc. ,NaN,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,aetna Inc. ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,allergan plc Ordinary Shares ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,allergan plc Ordinary Shares ,NaN,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,alliance Data Systems Corporation,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,alliance Data Systems Corporation,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"amazon.com, Inc. ",NaN,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,"amazon.com, Inc. ",NaN,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,american Express Company ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,anadarko Petroleum Corporation ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,anadarko Petroleum Corporation ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,apple Inc. ,NaN,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,apple Inc. ,NaN,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,"automatic Data Processing, Inc. ",NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"automatic Data Processing, Inc. ",NaN,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,Bank of america Corporation ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Bank of america Corporation ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"BlackRock, Inc. ",NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"BlackRock, Inc. ",NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Boeing Company ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Capital One Financial Corporation,COF,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Capital One Financial Corporation,COF,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,"Cisco Systems, Inc. ",CSCO,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"Cisco Systems, Inc. ",CSCO,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"Citigroup, Inc. ",C,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"Citigroup, Inc. ",C,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"Citrix Systems, Inc. ",NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"Citrix Systems, Inc. ",NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Colgate,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Colgate,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Comcast Corporation,NaN,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,Comcast Corporation,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",NewiD owner asset transaction Date notification amount,
Peters,20003617,SP,CVS Health Corporation ,CVS,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,CVS Health Corporation ,CVS,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,Danaher Corporation ,DHR,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,Danaher Corporation ,DHR,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Dollar general Corporation ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Dollar general Corporation ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,EMC Corporation ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,EMC Corporation ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"EOg Resources, Inc. ",NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"EOg Resources, Inc. ",NaN,P,07/10/2015,07/31/2015,"$1,001 - $15,000",New,
Peters,20003617,SP,EQT Corporation ,EQT,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,EQT Corporation ,EQT,P,07/10/2015,07/31/2015,"$1,001 - $15,000",New,
Peters,20003617,SP,Express Scripts Holding Company,NaN,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,Express Scripts Holding Company,NaN,P,07/10/2015,07/31/2015,"$50,001 - $100,000",NewiD owner asset transaction Date notification amount,
Peters,20003617,SP,"Fidelity National Information Services,",NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"Fidelity National Information Services,",NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"Fiserv, Inc. ",NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"Fiserv, Inc. ",NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,general Electric Company ,NaN,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,general Electric Company ,NaN,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,google Inc.,NaN,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,google Inc.,NaN,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,"Home Depot, Inc. ",HD,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,"Home Depot, Inc. ",HD,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Johnson & Johnson ,JNJ,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Johnson & Johnson ,JNJ,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,JP Morgan Chase & Co. ,JPM,P,07/10/2015,07/31/2015,"$50,001 - $100,000",NewiD owner asset transaction Date notification amount,
Peters,20003617,SP,JP Morgan Chase & Co. ,JPM,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Macy's Inc ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Macy's Inc ,NaN,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,Marathon Oil Corporation ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Marathon Oil Corporation ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Medtronic plc. Ordinary Shares ,MDT,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,Medtronic plc. Ordinary Shares ,MDT,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,"Merck & Company, Inc. Common Stock",MRK,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"Merck & Company, Inc. Common Stock",MRK,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Microsoft Corporation ,MSFT,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Microsoft Corporation ,MSFT,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,Omnicom group Inc. ,OMC,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Oracle Corporation ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Oracle Corporation ,NaN,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,"Pepsico, Inc. ",PEP,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"Pepsico, Inc. ",PEP,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"Praxair, Inc. ",NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"Praxair, Inc. ",NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"Prudential Financial, Inc. ",NaN,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,"Prudential Financial, Inc. ",NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,QualCOMM Incorporated ,QCOM,P,07/10/2015,07/31/2015,"$1,001 - $15,000",New,
Peters,20003617,SP,QualCOMM Incorporated ,QCOM,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Stryker Corporation ,SYK,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Stryker Corporation ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"TJX Companies, Inc. ",TJX,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"TJX Companies, Inc. ",TJX,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Tyco International plc ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Tyco International plc ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,u.S. Bancorp ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,u.S. Bancorp ,NaN,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,union Pacific Corporation ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,union Pacific Corporation ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,united Technologies Corporation ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,united Technologies Corporation ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,unitedHealth group Incorporated,NaN,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,V.F. Corporation ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,V.F. Corporation ,NaN,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Verizon Communications Inc. ,VZ,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Verizon Communications Inc. ,VZ,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Visa Inc. ,V,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Visa Inc. ,V,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Walt Disney Company ,DIS,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Walt Disney Company ,DIS,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,Wells Fargo & Company ,WFC,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,
Peters,20003617,SP,Wells Fargo & Company ,WFC,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"Williams Companies, Inc. ",WMB,P,07/10/2015,07/31/2015,"$15,001 - $50,000",New,
Peters,20003617,SP,"Williams Companies, Inc. ",WMB,P,07/10/2015,07/31/2015,"$50,001 - $100,000",New,"Hon. Scott H. Peters , 08/16/2015"
