Member,DocID,Owner,Asset,Ticker,Transaction Type,Transaction Date,Notification Date,Amount,Filing Status,Description
MacArthur,20007732,JT,Liberty Media Corporation,NaN,S,07/19/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,JT,STARWooD PPTY TR INC NTS,NaN,P,07/19/2017,08/1/2017,"$15,001 - $50,000",New,Corp bondID Owner Asset Transaction Date Notification Amount
MacArthur,20007732,JT,ALBERTSoNS INC MW+30BP 08.000%,NaN,S,07/18/2017,08/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007732,JT,ALBERTSoNS INC MW+30BP 08.000%,NaN,S,07/13/2017,08/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007732,JT,iShares Russell 1000 growth ETF ,NaN,P,07/12/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,JT,iShares Russell 1000 Value ETF ,NaN,P,07/12/2017,08/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007732,JT,NJ ECo DV UTH SCH FACS SR EE,NaN,P,07/12/2017,08/1/2017,"$50,001 - $100,000",New,Municipal bond
MacArthur,20007033,DC,BLACKRoCK HIgH YIELD BoND I,NaN,S,03/9/2017,04/1/2017,"$15,001 - $50,000",New,Mutual fund
MacArthur,20007033,DC,BLACKRoCK HIgH YIELD BoND I,NaN,S,03/9/2017,04/1/2017,"$15,001 - $50,000",New,Mutual fund
MacArthur,20007033,DC,DoUBLE LINE ToTAL RETURN FUND,NaN,S,03/9/2017,04/1/2017,"$15,001 - $50,000",New,Mutual fundID Owner Asset Transaction Date Notification Amount
MacArthur,20007033,DC,DoUBLE LINE ToTAL RETURN FUND,NaN,S,03/9/2017,04/1/2017,"$1,001 - $15,000",New,Mutual Fund
MacArthur,20007033,DC,iShares 7,NaN,P,03/9/2017,04/1/2017,"$15,001 - $50,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo David MacArthur
MacArthur,20007033,DC,iShares 7,NaN,P,03/9/2017,04/1/2017,"$15,001 - $50,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo Isabella MacArthur
MacArthur,20007033,JT,Microsoft,MSFT,P,03/9/2017,04/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007033,DC,SEMPER MBS ToTAL RETURN FUND,NaN,P,03/9/2017,04/1/2017,"$15,001 - $50,000",New,Mutual fund
MacArthur,20007033,DC,SEMPER MBS ToTAL RETURN FUND,NaN,P,03/9/2017,04/1/2017,"$1,001 - $15,000",New,Mutual fund
MacArthur,20007033,JT,AECoM TECHNoLogY C NTS 05.875%,NaN,P,03/8/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,CBRE Group,CBRE,S,03/8/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,ACCESS MIDSTREAM 04.875% 051523,NaN,S,03/7/2017,04/1/2017,"$15,001 - $50,000",New,Corp bond
MacArthur,20007033,JT,AECoM TECHNoLogY C NTS 05.875%,NaN,P,03/7/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,CBRE Group,CBRE,S,03/7/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,"Pepsico, Inc. ",PEP,P,03/31/2017,04/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007033,JT,PRECISIoN DRILLINg CoRP 05.250%,NaN,P,03/31/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,TRANSoCEAN INC MW@ +40BP,NaN,P,03/31/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,ALLY FINANCIAL INC B/E 05.125%,NaN,S,03/30/2017,04/1/2017,"$15,001 - $50,000",New,Corp bond
MacArthur,20007033,JT,EQT Corporation,EQT,P,03/30/2017,04/1/2017,"$15,001 - $50,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007033,JT,iShares Russell 1000 growth ETF ,NaN,P,03/30/2017,04/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007033,JT,iShares Russell 1000 Value ETF ,NaN,P,03/30/2017,04/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007033,JT,NEW JERSEY ST TPK AUTH SR A RV,NaN,P,03/30/2017,04/1/2017,"$100,001 - $250,000",New,Municipal bond
MacArthur,20007033,JT,"Spectra Energy Partners, LP Common",NaN,S,03/30/2017,04/1/2017,"$50,001 - $100,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007033,JT,Targa Resources,TRGP,P,03/30/2017,04/1/2017,"$15,001 - $50,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007033,JT,Vanguard FTSE Developed Markets ETF,NaN,P,03/30/2017,04/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007033,JT,Aercap Holdings N.V. ordinary Shares,NaN,P,03/3/2017,04/1/2017,"$15,001 - $50,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007033,JT,INTL LEASE FIN CoRP NTS 08.250%,NaN,S,03/3/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,SESI L L C NTS B/E 07.125% 121521,NaN,P,03/3/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,TENET HEALTHCARE CoRP 08.125%,NaN,P,03/3/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,AES Corporation,AES,S,03/28/2017,04/1/2017,"$1,001 - $15,000",New,Tendered corp bond
MacArthur,20007033,JT,AUToNATIoN INC NTS B/E 05.500%,NaN,S,03/28/2017,04/1/2017,"$15,001 - $50,000",New,Corp bond
MacArthur,20007033,JT,UNITED RENTALS NoRTH AM,NaN,S,03/28/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,SPDR Select Sector Fund,NaN,P,03/27/2017,04/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007033,JT,Canadian Natural Resources Limited,NaN,P,03/24/2017,04/1/2017,"$15,001 - $50,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007033,JT,Home Depot (The),HD,P,03/23/2017,04/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007033,JT,PRECISIoN DRILLINg CoRP 05.250%,NaN,P,03/22/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,DC,"Twitter, Inc. ",NaN,P,03/22/2017,04/1/2017,"$1,001 - $15,000",New,Subholding of: MacArthur Family 2008 Irr Tr FBo Isabella MacArthur
MacArthur,20007033,JT,"Twitter, Inc. ",NaN,P,03/22/2017,04/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007033,JT,HCA Healthcare,HCA,P,03/21/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,RANgE RESoURCES CoRP NTS,NaN,P,03/21/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,UNITED RENTALS NoRTH AM,NaN,S,03/21/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,INTL LEASE FIN CoRP NTS 08.250%,NaN,S,03/20/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,PRECISIoN DRILLINg CoRP 05.250%,NaN,P,03/20/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,V.F. Corporation ,NaN,P,03/20/2017,04/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007033,JT,KENNEDY,NaN,P,03/2/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,TENET HEALTHCARE CoRP 08.125%,NaN,P,03/2/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,HCA Healthcare,HCA,P,03/17/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,INTL LEASE FIN CoRP NTS 08.250%,NaN,S,03/17/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,RANgE RESoURCES CoRP NTS,NaN,P,03/17/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,HCA Healthcare,HCA,P,03/16/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,McDonald's,MCD,P,03/15/2017,04/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007033,JT,NextEra Energy,NEE,P,03/15/2017,04/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthurID Owner Asset Transaction Date Notification Amount
MacArthur,20007033,JT,"Nordstrom, Inc. ",NaN,P,03/15/2017,04/1/2017,"$1,001 - $15,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007033,JT,RANgE RESoURCES CoRP NTS,NaN,P,03/15/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,UNITED RENTALS NoRTH AM,NaN,S,03/15/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,WEYERHAEUSER REAL EST Co,NaN,P,03/15/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,WEYERHAEUSER REAL EST Co,NaN,P,03/14/2017,04/1/2017,"$1,001 - $15,000",New,
MacArthur,20007033,JT,WEYERHAEUSER REAL EST Co,NaN,P,03/13/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
MacArthur,20007033,JT,Tata Motors Ltd Tata Motors Limited,NaN,P,03/10/2017,04/1/2017,"$15,001 - $50,000",New,Subholding of: Thomas C MacArthur and Deborah A MacArthur
MacArthur,20007033,JT,TENET HEALTHCARE CoRP 08.125%,NaN,P,03/1/2017,04/1/2017,"$1,001 - $15,000",New,Corp bond
McKinley,20006434,JT,3M,MMM,P,12/21/2016,01/3/2017,"$15,001 - $50,000",New,Subholding of: IRA's > Rollover IRA
McKinley,20006434,JT,Amgen,AMGN,S,12/21/2016,01/3/2017,"$15,001 - $50,000",New,
McKinley,20006434,JT,"Aptargroup, Inc. ",NaN,S,12/21/2016,01/3/2017,"$15,001 - $50,000",New,
McKinley,20006434,JT,"Becton, Dickinson and Company ",BDX,P,12/21/2016,01/3/2017,"$15,001 - $50,000",New,Subholding of: IRA's > Rollover IRAID Owner Asset Transaction Date Notification Amount
McKinley,20006434,JT,Campbell Soup Company,CPB,S,12/21/2016,01/3/2017,"$1,001 - $15,000",New,
McKinley,20006434,JT,Cerner Corporation ,NaN,S,12/21/2016,01/3/2017,"$15,001 - $50,000",New,
McKinley,20006434,JT,Clorox,CLX,P,12/21/2016,01/3/2017,"$15,001 - $50,000",New,Subholding of: IRA's > Rollover IRA
McKinley,20006434,JT,Express Scripts Holding Company,NaN,S,12/21/2016,01/3/2017,"$15,001 - $50,000",New,Subholding of: IRA's > Rollover IRA
McKinley,20006434,JT,J.M. Smucker Company (The),SJM,S,12/21/2016,01/3/2017,"$1,001 - $15,000",New,
McKinley,20006434,JT,"universal Health Services, Inc. ",NaN,S,12/21/2016,01/3/2017,"$1,001 - $15,000",New,
McKinley,20008305,JT,Fastenal,FAST,S,10/16/2017,11/1/2017,"$1,001 - $15,000",New,Subholding of: IRA's > Rollover IRA
McKinley,20008305,JT,Walgreens Boots Alliance,WBA,S,10/16/2017,11/1/2017,"$1,001 - $15,000",New,
Pelosi,20006683,JT,1600 Atlas Peak Road,NaN,S,12/30/2016,12/30/2016,"$500,001 - $1,000,000",New,Sale of Investment Property
Pelosi,20006683,JT,723 Mule Ears Court,NaN,S,12/27/2016,12/27/2016,"$1,000,001 - $5,000,000",New,
Peters,20006475,SP,u.S. Treasury,NaN,P,12/29/2016,12/31/2016,"$1,000,001 - $5,000,000",New,
Peters,20006475,SP,u.S. Treasury,NaN,S,12/29/2016,12/31/2016,"$1,000,001 - $5,000,000",New,
Peters,20006475,SP,u.S. Treasury,NaN,P,12/2/2016,12/31/2016,"$1,000,001 - $5,000,000",New,
Peters,20008187,SP,Manufacturers Drive LLC,NaN,P,09/15/2017,09/15/2017,"$250,001 - $500,000",New,
Peters,20007467,SP,"Los Angeles, CA, W Util Pwr",NaN,P,05/3/2017,05/31/2017,"$500,001 - $1,000,000",New,
Peters,20007467,SP,"Sacramento,",NaN,P,05/3/2017,05/31/2017,"$1,000,001 - $5,000,000",New,
Peters,20007467,SP,Eastern CA MU,NaN,S,05/25/2017,05/31/2017,"$500,001 - $1,000,000",New,
Peters,20007467,SP,"Orange, CA Wtr Co.",NaN,P,05/11/2017,05/31/2017,"$250,001 - $500,000",New,
Peters,20007058,SP,u.S. Treasury,NaN,P,03/23/2017,03/31/2017,"$1,000,001 - $5,000,000",New,
Peters,20007058,SP,u.S. Treasury,NaN,S,03/23/2017,03/31/2017,"$1,000,001 - $5,000,000",New,
Peters,20006926,SP,u.S. Treasury,NaN,P,02/23/2017,02/28/2017,"$1,000,001 - $5,000,000",New,
Peters,20006926,SP,u.S. Treasury,NaN,S,02/23/2017,02/28/2017,"$1,000,001 - $5,000,000",New,
Peters,20006732,SP,u.S. Treasury,NaN,P,01/26/2017,01/31/2017,"$1,000,001 - $5,000,000",New,
Peters,20006732,SP,u.S. Treasury,NaN,S,01/26/2017,01/31/2017,"$1,000,001 - $5,000,000",New,
Rigell,20006613,SPDR,Select Sector Fund,NaN,P,12/13/2016,12/31/2016,"$15,001 - $50,000",New,Bought 2000 shares of XlF
Rigell,20006613,SPDR,Select Sector Fund,NaN,P,12/12/2016,12/31/2016,"$15,001 - $50,000",New,
Rothfus,20007262,SP,Talen Energy Corporation ,NaN,S,12/6/2016,12/31/2016,"$1,001 - $15,000",New,
Sanchez,20008477,DC,Microsoft,MSFT,S,08/4/2017,08/4/2017,"$1,001 - $15,000",New,Subholding of: UBS Financial Services
Sanchez,20008477,DC,"Pfizer, Inc. ",PFE,S,08/4/2017,08/4/2017,"$1,001 - $15,000",New,Subholding of: UBS Financial Services
Sanchez,20008477,DC,Walt Disney Company (The),DIS,S,08/4/2017,08/4/2017,"$1,001 - $15,000",New,
Sanchez,20007424,SP,Ford Motor Company,F,P,05/17/2017,05/22/2017,"$1,001 - $15,000",New,
Schneider,20008644,SP,Applied Materials,AMAT,P,12/7/2017,12/31/2017,"$100,001 - $250,000",New,Subholding of: 18 - MSSB BROKERAGE ACCOUNT - IRA (AD/P)
Schneider,20008644,SP,Intel,INTC,S,12/7/2017,12/31/2017,"$100,001 - $250,000",New,Subholding of: 18 - MSSB BROKERAGE ACCOUNT - IRA (AD/P)
Schneider,20008644,JT,United Airlines Holdings,UAL,S,12/29/2017,12/29/2017,"$1,001 - $15,000",New,
Schneider,20008644,SP,Delta Air Lines,DAL,P,12/12/2017,12/31/2017,"$100,001 - $250,000",New,Subholding of: 16 - MSSB BROKERAGE ACCOUNT - IRA (CD/P)
Schneider,20008438,SP,Delphi Automotive plc Ordinary Shares,NaN,S,11/9/2017,11/23/2017,"$100,001 - $250,000",New,Subholding of: 18 - MSSB BROKERAGE ACCOUNT - IRA (AD/P)
Schneider,20008438,SP,Delphi Automotive plc Ordinary Shares,NaN,S,11/9/2017,11/23/2017,"$50,001 - $100,000",New,Subholding of: 16 - MSSB BROKERAGE ACCOUNT - IRA (CD/P)
Schneider,20008438,SP,Suncor Energy Inc. ,NaN,P,11/9/2017,11/23/2017,"$100,001 - $250,000",New,
Schneider,20008438,SP,laboratory Corporation of America,NaN,S,11/21/2017,11/23/2017,"$100,001 - $250,000",New,Subholding of: 16 - MSSB BROKERAGE ACCOUNT - IRA (CD/P)
Schneider,20008438,SP,lennar Corporation Class A ,NaN,P,11/21/2017,11/23/2017,"$100,001 - $250,000",New,Subholding of: 16 - MSSB BROKERAGE ACCOUNT - IRA (CD/P)
Schneider,20008438,SP,Alibaba Group Holding limited,NaN,P,11/16/2017,11/23/2017,"$100,001 - $250,000",New,Subholding of: 18 - MSSB BROKERAGE ACCOUNT - IRA (AD/P)
Schneider,20008438,SP,Suncor Energy Inc. ,NaN,S,11/16/2017,11/23/2017,"$100,001 - $250,000",New,Subholding of: 18 - MSSB BROKERAGE ACCOUNT - IRA (AD/P)ID Owner Asset Transaction Date Notification Amount
Schneider,20008293,SP,Carnival,CCL,S,10/3/2017,10/28/2017,"$100,001 - $250,000",New,Subholding of: 18 - MSSB BRoKERaGE aCCoUNT - IRa (aD/P)
Schneider,20008293,SP,"Praxair, Inc. ",NaN,P,10/3/2017,10/28/2017,"$100,001 - $250,000",New,Subholding of: 18 - MSSB BRoKERaGE aCCoUNT - IRa (aD/P)
Schneider,20008293,SP,Intel,INTC,P,10/27/2017,10/28/2017,"$100,001 - $250,000",New,Subholding of: 18 - MSSB BRoKERaGE aCCoUNT - IRa (aD/P)
Schneider,20008293,SP,Lennar,LEN,S,10/27/2017,10/28/2017,"$100,001 - $250,000",New,"Passive Investment in holding company of Smart Choice MRI, independent MRI centers."
Schneider,20008293,SP,Celgene Corporation ,NaN,S,10/23/2017,10/28/2017,"$100,001 - $250,000",New,Subholding of: 16 - MSSB BRoKERaGE aCCoUNT - IRa (CD/P)
Schneider,20008293,SP,Celgene Corporation ,NaN,S,10/23/2017,10/28/2017,"$100,001 - $250,000",New,Subholding of: 16 - MSSB BRoKERaGE aCCoUNT - IRa (CD/P)
Schneider,20008293,SP,JP Morgan Chase & Co. ,JPM,P,10/23/2017,10/28/2017,"$100,001 - $250,000",New,Subholding of: 18 - MSSB BRoKERaGE aCCoUNT - IRa (aD/P)
Schneider,20008293,SP,JP Morgan Chase & Co. ,JPM,P,10/23/2017,10/28/2017,"$100,001 - $250,000",New,Subholding of: 16 - MSSB BRoKERaGE aCCoUNT - IRa (CD/P)
Schneider,20008293,SP,Lennar,LEN,P,10/11/2017,10/28/2017,"$100,001 - $250,000",New,Subholding of: 18 - MSSB BRoKERaGE aCCoUNT - IRa (aD/P)ID Owner Asset Transaction Date Notification Amount
Schneider,20008293,SP,Vulcan Materials Company,VMC,S,10/11/2017,10/28/2017,"$100,001 - $250,000",New,
Schneider,20008078,SP,Delphi Automotive plc Ordinary Shares,NaN,P,09/22/2017,09/24/2017,"$15,001 - $50,000",New,Subholding of: 18 - MSSB BROKERAGE ACCOUNT - IRA (AD/P)
Schneider,20008078,SP,Texas Instruments,TXN,P,09/22/2017,09/24/2017,"$100,001 - $250,000",New,Subholding of: 16 - MSSB BROKERAGE ACCOUNT - IRA (CD/P)
Schneider,20008078,SP,Texas Instruments,TXN,P,09/22/2017,09/24/2017,"$50,001 - $100,000",New,Subholding of: 18 - MSSB BROKERAGE ACCOUNT - IRA (AD/P)
Schneider,20008078,SP,United Airlines Holdings,UAL,S,09/22/2017,09/24/2017,"$100,001 - $250,000",New,Subholding of: 18 - MSSB BROKERAGE ACCOUNT - IRA (AD/P)
Schneider,20008078,SP,United Airlines Holdings,UAL,S,09/22/2017,09/24/2017,"$100,001 - $250,000",New,
Schneider,20007634,SP,"alliant Insurance Services, Inc.",NaN,P,07/28/2017,07/28/2017,"$15,001 - $50,000",New,
Schneider,20007870,SP,Carnival,CCL,P,07/17/2017,08/20/2017,"$100,001 - $250,000",New,Subholding of: 18 - MSSB BROKERAGE ACCOUNT - IRA (AD/P)
Schneider,20007870,SP,MB Financial Inc. ,NaN,S,07/17/2017,08/20/2017,"$100,001 - $250,000",New,
Schneider,20006968,SP,Delphi automotive plc Ordinary Shares,NaN,P,03/23/2017,03/25/2017,"$50,001 - $100,000",New,
Schneider,20006968,SP,alibaba group Holding limited,NaN,S,03/10/2017,03/25/2017,"$100,001 - $250,000",New,
Schneider,20006968,SP,laboratory Corporation of america,NaN,P,03/10/2017,03/25/2017,"$100,001 - $250,000",New,
Schneider,20006784,SP,Charles River Laboratories,CRL,S,02/8/2017,02/20/2017,"$100,001 - $250,000",New,
Schneider,20006784,SP,SaP SE aDS ,NaN,P,02/8/2017,02/20/2017,"$100,001 - $250,000",New,
Schneider,20006784,SP,"Citigroup, Inc. ",C,S,02/1/2017,02/20/2017,"$100,001 - $250,000",New,
Schneider,20006784,SP,SaP SE aDS ,NaN,P,02/1/2017,02/20/2017,"$100,001 - $250,000",New,
Schneider,20006784,SP,american Tower Corporation ,NaN,S,01/9/2017,02/20/2017,"$250,001 - $500,000",New,
Schneider,20006784,SP,Celgene Corporation ,NaN,P,01/9/2017,02/20/2017,"$100,001 - $250,000",New,
Schneider,20006784,SP,"Citigroup, Inc. ",C,P,01/9/2017,02/20/2017,"$100,001 - $250,000",New,
Sessions,20008544,SP,Check Point Software Technologies ltd.,NaN,S,12/7/2017,12/7/2017,"$15,001 - $50,000",New,
Sessions,20006447,SP,Deere & Company,DE,S,12/30/2016,12/30/2016,"$15,001 - $50,000",New,
Sessions,20008639,SP,NVIDIa Corporation ,NaN,P,12/29/2017,12/30/2017,"$1,001 - $15,000",New,
Sessions,20007172,SP,glaxoSmithKline PlC ,NaN,P,12/1/2016,12/1/2016,"$1,001 - $15,000",New,KM/PS notified on 5.1.17
Sessions,20008449,SP,Microsoft,MSFT,S,11/27/2017,11/27/2017,"$1,001 - $15,000",New,
Sessions,20008449,SP,DowDuPont Inc. ,NaN,S,11/22/2017,11/22/2017,"$15,001 - $50,000",New,
Sessions,20008449,SP,iShares Russell 2000 Value ETF ,NaN,S,11/22/2017,11/22/2017,"$15,001 - $50,000",New,
Sessions,20008449,SP,TJX Companies,TJX,P,11/22/2017,11/22/2017,"$15,001 - $50,000",New,
Sessions,20008405,SP,Verizon,VZ,P,11/16/2017,11/16/2017,"$1,001 - $15,000",New,
Sessions,20008185,SP,american Tower Corporation ,NaN,P,10/6/2017,10/6/2017,"$1,001 - $15,000",New,
Sessions,20007172,SP,Costco,COST,P,10/4/2016,10/4/2016,"$1,001 - $15,000",New,"Two PTRs already filed, third purchase wasn't sent to KM/PS. Flagged on 5.1.17."
Sessions,20007172,SP,Coca-Cola Company (The),KO,P,10/27/2016,10/27/2016,"$1,001 - $15,000",New,"Karen sent 1 share purchase, but not larger purchase. larger purchase flagged for KM/PS on 5.1.17"
Sessions,20008272,SP,glaxoSmithKline PlC ,NaN,P,10/25/2017,10/25/2017,"$1,001 - $15,000",New,
Sessions,20007172,SP,Verizon,VZ,P,10/20/2016,10/20/2016,"$1,001 - $15,000",New,
Sessions,20008110,SP,alphabet Inc.,NaN,S,09/29/2017,09/29/2017,"$1,001 - $15,000",New,
Sessions,20008110,SP,Starbucks,SBUX,P,09/22/2017,09/29/2017,"$15,001 - $50,000",New,
Sessions,20008061,SP,Costco,COST,S,09/18/2017,09/18/2017,"$1,001 - $15,000",New,
Sessions,20008048,SP,Verizon,VZ,S,09/15/2017,09/15/2017,"$1,001 - $15,000",New,
Sessions,20008048,SP,Digital Realty,DLR,P,09/14/2017,09/14/2017,"$1,001 - $15,000",New,
Sessions,20007919,SP,glaxoSmithKline PlC ,NaN,S,08/31/2017,08/31/2017,"$1,001 - $15,000",New,
Sessions,20007899,SP,Chipotle Mexican Grill,CMG,S,08/23/2017,08/23/2017,"$1,001 - $15,000",New,
Sessions,20007899,SP,Mastercard,MA,P,08/18/2017,08/18/2017,"$1,001 - $15,000",New,
Sessions,20007899,SP,Visa Inc.,V,P,08/18/2017,08/18/2017,"$1,001 - $15,000",New,
Sessions,20007561,SP,"The Michaels Companies, Inc. ",NaN,S,07/3/2017,07/3/2017,"$1,001 - $15,000",New,
Sessions,20007702,SP,Coca-Cola Company (The),KO,P,07/26/2017,07/26/2017,"$1,001 - $15,000",New,
Sessions,20007661,SP,Sonoco Products Company ,NaN,S,07/19/2017,07/19/2017,"$1,001 - $15,000",New,
Sessions,20007440,SP,Microsoft,MSFT,P,06/8/2017,06/8/2017,"$1,001 - $15,000",New,
Sessions,20007423,SP,general Electric Company ,NaN,P,06/7/2017,06/7/2017,"$1,001 - $15,000",New,
Sessions,20007440,SP,"The Michaels Companies, Inc. ",NaN,P,06/6/2017,06/6/2017,"$1,001 - $15,000",New,
Sessions,20007536,SP,Verizon,VZ,P,06/30/2017,06/28/2017,"$1,001 - $15,000",New,
Sessions,20007553,SP,Costco,COST,P,06/29/2017,06/29/2017,"$1,001 - $15,000",New,
Sessions,20007536,SP,Verizon,VZ,P,06/27/2017,06/28/2017,"$1,001 - $15,000",New,
Sessions,20007498,SP,Costco,COST,P,06/19/2017,06/20/2017,"$1,001 - $15,000",New,
Sessions,20007442,SP,"The Michaels Companies, Inc. ",NaN,S,06/12/2017,06/12/2017,"$1,001 - $15,000",New,
Sessions,20007324,SP,Microsoft,MSFT,P,05/22/2017,05/22/2017,"$1,001 - $15,000",New,
Sessions,20007311,SP,T-Mobile US,TMUS,P,05/22/2017,05/22/2017,"$1,001 - $15,000",New,
Sessions,20007334,SP,Microsoft,MSFT,P,05/18/2017,05/18/2017,"$1,001 - $15,000",New,
Sessions,20007334,SP,"Paychex, Inc. ",NaN,P,05/15/2017,05/15/2017,"$15,001 - $50,000",New,
Sessions,20007172,SP,Invesco,IVZ,S,05/11/2016,05/11/2016,"$1,001 - $15,000",New,375 shares at $29.34 each
Sessions,20007188,SP,american Express Company ,NaN,P,05/1/2017,05/3/2017,"$1,001 - $15,000",New,
Sessions,20007182,SP,Verizon,VZ,P,05/1/2017,05/1/2017,"$1,001 - $15,000",New,
Sessions,20007159,SP,american Express Company ,NaN,P,05/1/2017,05/1/2017,"$1,001 - $15,000",New,
Sessions,20007006,SP,Rockwell Automation,ROK,P,04/4/2017,04/5/2017,"$15,001 - $50,000",New,
Sessions,20007172,SP,FNMa Pl au3746 3.5%,NaN,P,04/4/2016,04/4/2016,"$50,001 - $100,000",New,FNMa Pl au3746 3.5%30 Due 06/01/30
Sessions,20007496,SP,PNC Financial Services,PNC,P,04/27/2017,04/27/2017,"$15,001 - $50,000",New,
Sessions,20007141,SP,Mastercard,MA,P,04/25/2017,04/25/2017,"$1,001 - $15,000",New,
Sessions,20007172,SP,31418BR65 – FNMa Pl Ma2308,NaN,P,04/18/2016,04/18/2016,"$50,001 - $100,000",New,FNMa Pl Ma2308 2.5%30 Due 60/01/30
Sessions,20007067,SP,"amTrust Financial Services, Inc. ",NaN,S,04/11/2017,04/11/2017,"$1,001 - $15,000",New,
Sessions,20007037,SP,Sonoco Products Company ,NaN,P,04/11/2017,04/11/2017,"$1,001 - $15,000",New,
Sessions,20007016,SP,CSX Corporation,CSX,P,04/10/2017,04/10/2017,"$1,001 - $15,000",New,
Sessions,20007016,SP,"Plains all american Pipeline, l.P. ",NaN,S,04/10/2017,04/10/2017,"$1,001 - $15,000",New,
Sessions,20007016,SP,SBa Communications Corporation,NaN,P,04/10/2017,04/10/2017,"$1,001 - $15,000",New,
Sessions,20006974,SP,Security Description: VENDEE MTG TR,NaN,S,03/24/2017,03/28/2017,"$15,001 - $50,000",New,
Sessions,20006972,SP,"air Products and Chemicals, Inc. ",NaN,S,03/24/2017,03/24/2017,"$15,001 - $50,000",New,
Sessions,20006965,SP,"amazon.com, Inc. ",NaN,P,03/22/2017,03/22/2017,"$1,001 - $15,000",New,
